date,symbol,entry_type,entry_time,exit_time,entry_price,exit_price,pnl,exit_reason
2024-02-21,AUROPHARMA,Short,09:20:00,09:20:00,1050.2,1052.83,-2.63,Stop Loss
2024-02-22,AUROPHARMA,Short,09:20:00,09:20:00,1037.1,1039.69,-2.59,Stop Loss
2024-02-23,AUROPHARMA,Short,09:20:00,09:20:00,1041.5,1044.1,-2.6,Stop Loss
2024-02-23,AUROPHARMA,Long,12:45:00,13:05:00,1053.95,1051.32,-2.63,Stop Loss
2024-02-26,AUROPHARMA,Short,09:40:00,09:40:00,1036.05,1038.64,-2.59,Stop Loss
2024-02-26,AUROPHARMA,Long,15:00:00,15:00:00,1047.0,1044.38,-2.62,Stop Loss
2024-02-27,AUROPHARMA,Short,09:20:00,09:20:00,1034.05,1036.64,-2.59,Stop Loss
2024-02-27,AUROPHARMA,Long,12:10:00,12:10:00,1043.65,1041.04,-2.61,Stop Loss
2024-02-28,AUROPHARMA,Short,10:55:00,11:40:00,1038.55,1033.36,5.19,Target
2024-02-29,AUROPHARMA,Short,09:20:00,09:20:00,1020.3,1015.2,5.1,Target
2024-02-29,AUROPHARMA,Long,09:35:00,09:35:00,1029.9,1027.33,-2.57,Stop Loss
2024-03-01,AUROPHARMA,Short,09:20:00,09:20:00,1016.35,1018.89,-2.54,Stop Loss
2024-03-02,AUROPHARMA,Long,09:40:00,09:40:00,1045.95,1043.34,-2.61,Stop Loss
2024-03-04,AUROPHARMA,Long,09:20:00,09:20:00,1084.6,1090.02,5.42,Target
2024-03-05,AUROPHARMA,Long,10:10:00,10:15:00,1088.0,1085.28,-2.72,Stop Loss
2024-03-05,AUROPHARMA,Short,11:20:00,11:20:00,1074.3,1076.99,-2.69,Stop Loss
2024-03-06,AUROPHARMA,Short,09:20:00,09:35:00,1071.45,1074.13,-2.68,Stop Loss
2024-03-07,AUROPHARMA,Short,09:20:00,09:20:00,1055.75,1058.39,-2.64,Stop Loss
2024-03-07,AUROPHARMA,Long,09:30:00,09:35:00,1064.7,1062.04,-2.66,Stop Loss
2024-03-11,AUROPHARMA,Short,09:35:00,09:35:00,1055.3,1057.94,-2.64,Stop Loss
2024-03-11,AUROPHARMA,Long,11:30:00,11:30:00,1072.0,1069.32,-2.68,Stop Loss
2024-03-12,AUROPHARMA,Short,09:20:00,09:20:00,1070.95,1073.63,-2.68,Stop Loss
2024-03-13,AUROPHARMA,Short,09:20:00,09:20:00,1050.25,1045.0,5.25,Target
2024-03-14,AUROPHARMA,Long,09:20:00,09:20:00,1015.05,1012.51,-2.54,Stop Loss
2024-03-15,AUROPHARMA,Short,10:05:00,10:05:00,1002.3,1004.81,-2.51,Stop Loss
2024-03-18,AUROPHARMA,Long,10:30:00,10:30:00,1000.9,998.4,-2.5,Stop Loss
2024-03-19,AUROPHARMA,Short,09:50:00,10:00:00,1006.45,1001.42,5.03,Target
2024-03-20,AUROPHARMA,Long,09:20:00,09:20:00,1009.95,1007.43,-2.52,Stop Loss
2024-03-20,AUROPHARMA,Short,09:30:00,09:30:00,997.25,999.74,-2.49,Stop Loss
2024-03-21,AUROPHARMA,Short,09:20:00,09:20:00,1015.1,1017.64,-2.54,Stop Loss
2024-03-21,AUROPHARMA,Long,15:05:00,15:15:00,1029.15,1027.95,-1.2,Time Exit
2024-03-22,AUROPHARMA,Long,09:20:00,09:20:00,1031.25,1028.67,-2.58,Stop Loss
2024-03-26,AUROPHARMA,Short,09:35:00,09:35:00,997.5,999.99,-2.49,Stop Loss
2024-03-26,AUROPHARMA,Long,14:30:00,14:35:00,1050.0,1047.38,-2.62,Stop Loss
2024-03-27,AUROPHARMA,Short,09:45:00,09:50:00,1049.0,1043.75,5.25,Target
2024-03-27,AUROPHARMA,Long,10:55:00,10:55:00,1056.25,1053.61,-2.64,Stop Loss
2024-03-28,AUROPHARMA,Short,09:20:00,09:20:00,1070.35,1073.03,-2.68,Stop Loss
2024-03-28,AUROPHARMA,Long,09:25:00,09:25:00,1077.0,1074.31,-2.69,Stop Loss
2024-04-01,AUROPHARMA,Short,09:25:00,09:25:00,1110.0,1112.77,-2.77,Stop Loss
2024-01-01,BAJFINANCE,Short,10:55:00,12:40:00,7290.0,7308.22,-18.22,Stop Loss
2024-01-02,BAJFINANCE,Long,09:35:00,09:35:00,7325.0,7306.69,-18.31,Stop Loss
2024-01-03,BAJFINANCE,Long,09:20:00,09:20:00,7480.0,7461.3,-18.7,Stop Loss
2024-01-03,BAJFINANCE,Short,09:40:00,09:40:00,7421.1,7439.65,-18.55,Stop Loss
2024-01-04,BAJFINANCE,Long,09:20:00,09:25:00,7660.0,7640.85,-19.15,Stop Loss
2024-01-05,BAJFINANCE,Long,09:20:00,09:20:00,7744.9,7725.54,-19.36,Stop Loss
2024-01-05,BAJFINANCE,Short,10:35:00,10:35:00,7705.55,7724.81,-19.26,Stop Loss
2024-01-08,BAJFINANCE,Long,10:05:00,10:05:00,7680.0,7718.4,38.4,Target
2024-01-09,BAJFINANCE,Long,09:20:00,09:25:00,7790.0,7770.52,-19.48,Stop Loss
2024-01-09,BAJFINANCE,Short,09:25:00,09:25:00,7759.35,7778.75,-19.4,Stop Loss
2024-01-10,BAJFINANCE,Short,09:20:00,09:20:00,7690.0,7709.22,-19.22,Stop Loss
2024-01-11,BAJFINANCE,Long,09:20:00,09:35:00,7735.0,7773.67,38.67,Target
2024-01-11,BAJFINANCE,Short,15:00:00,15:15:00,7680.0,7675.3,4.7,Time Exit
2024-01-12,BAJFINANCE,Short,09:20:00,09:20:00,7675.0,7694.19,-19.19,Stop Loss
2024-01-15,BAJFINANCE,Short,09:20:00,09:45:00,7634.3,7596.13,38.17,Target
2024-01-16,BAJFINANCE,Long,09:20:00,09:20:00,7539.95,7577.65,37.7,Target
2024-01-16,BAJFINANCE,Short,12:35:00,12:35:00,7470.0,7432.65,37.35,Target
2024-01-17,BAJFINANCE,Long,09:45:00,10:05:00,7445.0,7426.39,-18.61,Stop Loss
2024-01-18,BAJFINANCE,Short,10:00:00,10:05:00,7235.1,7253.19,-18.09,Stop Loss
2024-01-19,BAJFINANCE,Long,09:30:00,09:30:00,7362.0,7343.6,-18.4,Stop Loss
2024-01-19,BAJFINANCE,Short,10:45:00,12:10:00,7316.45,7279.87,36.58,Target
2024-01-20,BAJFINANCE,Long,09:25:00,09:25:00,7380.95,7362.5,-18.45,Stop Loss
2024-01-20,BAJFINANCE,Short,12:35:00,15:15:00,7325.95,7301.05,24.9,Time Exit
2024-01-23,BAJFINANCE,Short,09:20:00,09:20:00,7265.15,7283.31,-18.16,Stop Loss
2024-01-24,BAJFINANCE,Short,09:20:00,09:20:00,7037.0,7054.59,-17.59,Stop Loss
2024-01-25,BAJFINANCE,Short,10:05:00,10:30:00,7055.0,7072.64,-17.64,Stop Loss
2024-01-29,BAJFINANCE,Long,09:20:00,09:30:00,7135.95,7171.63,35.68,Target
2024-01-30,BAJFINANCE,Short,11:55:00,11:55:00,6840.5,6857.6,-17.1,Stop Loss
2024-01-31,BAJFINANCE,Long,09:20:00,09:20:00,6855.0,6837.86,-17.14,Stop Loss
2024-02-01,BAJFINANCE,Short,09:25:00,10:00:00,6832.3,6798.14,34.16,Target
2024-02-02,BAJFINANCE,Long,09:20:00,09:20:00,6807.5,6790.48,-17.02,Stop Loss
2024-02-05,BAJFINANCE,Short,09:20:00,09:20:00,6821.05,6838.1,-17.05,Stop Loss
2024-02-06,BAJFINANCE,Short,10:00:00,10:00:00,6563.2,6579.61,-16.41,Stop Loss
2024-02-06,BAJFINANCE,Long,11:10:00,11:10:00,6648.0,6681.24,33.24,Target
2024-02-07,BAJFINANCE,Long,09:35:00,09:40:00,6666.05,6699.38,33.33,Target
2024-02-08,BAJFINANCE,Short,09:20:00,09:20:00,6677.0,6693.69,-16.69,Stop Loss
2024-02-09,BAJFINANCE,Long,09:20:00,09:20:00,6603.1,6586.59,-16.51,Stop Loss
2024-02-12,BAJFINANCE,Short,09:20:00,09:40:00,6620.8,6587.7,33.1,Target
2024-02-13,BAJFINANCE,Short,09:20:00,09:20:00,6572.1,6588.53,-16.43,Stop Loss
2024-02-13,BAJFINANCE,Long,09:35:00,09:35:00,6615.0,6598.46,-16.54,Stop Loss
2024-02-14,BAJFINANCE,Long,09:20:00,09:30:00,6578.7,6562.25,-16.45,Stop Loss
2024-02-15,BAJFINANCE,Short,09:25:00,09:25:00,6631.0,6647.58,-16.58,Stop Loss
2024-02-16,BAJFINANCE,Short,09:45:00,15:15:00,6631.05,6617.0,14.05,Time Exit
2024-02-19,BAJFINANCE,Long,09:20:00,09:25:00,6663.8,6697.12,33.32,Target
2024-02-20,BAJFINANCE,Long,09:25:00,10:10:00,6720.0,6753.6,33.6,Target
2024-02-21,BAJFINANCE,Short,09:25:00,10:10:00,6754.2,6720.43,33.77,Target
2024-02-22,BAJFINANCE,Short,09:20:00,09:20:00,6647.0,6613.76,33.24,Target
2024-02-23,BAJFINANCE,Long,09:35:00,09:35:00,6690.0,6673.28,-16.72,Stop Loss
2024-02-23,BAJFINANCE,Short,12:10:00,12:45:00,6656.35,6672.99,-16.64,Stop Loss
2024-02-26,BAJFINANCE,Long,09:40:00,09:40:00,6696.95,6680.21,-16.74,Stop Loss
2024-02-27,BAJFINANCE,Short,09:30:00,13:45:00,6606.45,6573.42,33.03,Target
2024-02-28,BAJFINANCE,Long,09:20:00,09:25:00,6583.8,6567.34,-16.46,Stop Loss
2024-02-28,BAJFINANCE,Short,10:00:00,10:05:00,6546.05,6562.42,-16.37,Stop Loss
2024-02-29,BAJFINANCE,Long,09:20:00,09:20:00,6514.25,6497.96,-16.29,Stop Loss
2024-02-29,BAJFINANCE,Short,09:20:00,09:20:00,6482.85,6499.06,-16.21,Stop Loss
2024-03-01,BAJFINANCE,Long,09:40:00,11:35:00,6539.85,6572.55,32.7,Target
2024-03-02,BAJFINANCE,Long,09:45:00,12:15:00,6595.65,6579.16,-16.49,Stop Loss
2024-03-04,BAJFINANCE,Long,09:25:00,09:25:00,6633.0,6616.42,-16.58,Stop Loss
2024-03-04,BAJFINANCE,Short,12:05:00,14:10:00,6588.0,6604.47,-16.47,Stop Loss
2024-03-05,BAJFINANCE,Long,09:20:00,09:35:00,6623.85,6607.29,-16.56,Stop Loss
2024-03-05,BAJFINANCE,Short,09:45:00,10:30:00,6598.0,6565.01,32.99,Target
2024-03-06,BAJFINANCE,Short,09:25:00,09:25:00,6270.0,6285.67,-15.67,Stop Loss
2024-03-07,BAJFINANCE,Long,09:20:00,09:20:00,6416.95,6400.91,-16.04,Stop Loss
2024-03-11,BAJFINANCE,Short,09:25:00,09:25:00,6454.5,6470.64,-16.14,Stop Loss
2024-03-12,BAJFINANCE,Long,09:30:00,09:30:00,6435.2,6419.11,-16.09,Stop Loss
2024-03-12,BAJFINANCE,Short,09:20:00,09:30:00,6400.0,6419.11,-19.11,Stop Loss
2024-03-13,BAJFINANCE,Long,09:40:00,09:40:00,6457.8,6441.66,-16.14,Stop Loss
2024-03-13,BAJFINANCE,Short,12:25:00,12:25:00,6407.35,6423.37,-16.02,Stop Loss
2024-03-14,BAJFINANCE,Long,11:20:00,12:45:00,6456.15,6440.01,-16.14,Stop Loss
2024-03-15,BAJFINANCE,Long,09:20:00,09:20:00,6391.5,6375.52,-15.98,Stop Loss
2024-03-15,BAJFINANCE,Short,09:20:00,09:20:00,6361.5,6377.4,-15.9,Stop Loss
2024-03-18,BAJFINANCE,Short,09:25:00,09:25:00,6475.2,6491.39,-16.19,Stop Loss
2024-03-18,BAJFINANCE,Long,10:45:00,10:45:00,6523.8,6507.49,-16.31,Stop Loss
2024-03-19,BAJFINANCE,Long,09:20:00,09:25:00,6544.0,6527.64,-16.36,Stop Loss
2024-03-20,BAJFINANCE,Long,09:20:00,09:35:00,6638.0,6671.19,33.19,Target
2024-03-21,BAJFINANCE,Long,09:20:00,09:20:00,6730.0,6763.65,33.65,Target
2024-03-21,BAJFINANCE,Short,09:25:00,09:25:00,6697.35,6714.09,-16.74,Stop Loss
2024-03-22,BAJFINANCE,Long,09:35:00,09:45:00,6754.85,6737.96,-16.89,Stop Loss
2024-03-26,BAJFINANCE,Long,09:20:00,09:35:00,6846.6,6880.83,34.23,Target
2024-03-27,BAJFINANCE,Short,09:20:00,09:20:00,6931.25,6948.58,-17.33,Stop Loss
2024-03-27,BAJFINANCE,Long,13:30:00,13:30:00,6984.6,6967.14,-17.46,Stop Loss
2024-03-28,BAJFINANCE,Long,09:20:00,09:20:00,7081.85,7117.26,35.41,Target
2024-04-01,BAJFINANCE,Short,09:20:00,09:20:00,7251.55,7269.68,-18.13,Stop Loss
2024-04-01,BAJFINANCE,Long,10:45:00,12:10:00,7322.65,7304.34,-18.31,Stop Loss
2024-01-01,BALKRISIND,Long,09:40:00,09:50:00,2579.9,2592.8,12.9,Target
2024-01-02,BALKRISIND,Short,09:25:00,09:35:00,2570.15,2576.58,-6.43,Stop Loss
2024-01-03,BALKRISIND,Short,09:25:00,09:25:00,2522.1,2528.41,-6.31,Stop Loss
2024-01-04,BALKRISIND,Long,09:20:00,09:20:00,2516.55,2510.26,-6.29,Stop Loss
2024-01-04,BALKRISIND,Short,09:40:00,09:45:00,2503.0,2509.26,-6.26,Stop Loss
2024-01-05,BALKRISIND,Long,09:30:00,09:30:00,2521.9,2515.6,-6.3,Stop Loss
2024-01-08,BALKRISIND,Short,09:25:00,09:25:00,2564.75,2571.16,-6.41,Stop Loss
2024-01-09,BALKRISIND,Long,12:30:00,13:00:00,2602.95,2615.96,13.01,Target
2024-01-10,BALKRISIND,Short,09:30:00,09:30:00,2590.0,2596.48,-6.48,Stop Loss
2024-01-10,BALKRISIND,Long,14:30:00,14:30:00,2623.2,2616.64,-6.56,Stop Loss
2024-01-11,BALKRISIND,Long,09:25:00,09:25:00,2665.0,2658.34,-6.66,Stop Loss
2024-01-12,BALKRISIND,Short,09:20:00,09:25:00,2653.35,2640.08,13.27,Target
2024-01-15,BALKRISIND,Short,09:20:00,09:20:00,2633.25,2639.83,-6.58,Stop Loss
2024-01-15,BALKRISIND,Long,15:05:00,15:05:00,2654.85,2668.12,13.27,Target
2024-01-16,BALKRISIND,Short,09:20:00,09:20:00,2621.35,2627.9,-6.55,Stop Loss
2024-01-17,BALKRISIND,Short,12:00:00,12:45:00,2579.35,2585.8,-6.45,Stop Loss
2024-01-18,BALKRISIND,Short,09:20:00,09:20:00,2555.0,2561.39,-6.39,Stop Loss
2024-01-18,BALKRISIND,Long,12:05:00,12:05:00,2573.25,2566.82,-6.43,Stop Loss
2024-01-19,BALKRISIND,Long,09:20:00,09:20:00,2589.75,2583.28,-6.47,Stop Loss
2024-01-20,BALKRISIND,Long,11:25:00,11:25:00,2650.5,2643.87,-6.63,Stop Loss
2024-01-23,BALKRISIND,Short,09:20:00,09:20:00,2758.45,2765.35,-6.9,Stop Loss
2024-01-24,BALKRISIND,Short,09:20:00,09:20:00,2611.4,2617.93,-6.53,Stop Loss
2024-01-24,BALKRISIND,Long,13:45:00,13:50:00,2690.0,2683.28,-6.72,Stop Loss
2024-01-25,BALKRISIND,Short,10:15:00,10:15:00,2692.85,2699.58,-6.73,Stop Loss
2024-01-29,BALKRISIND,Short,09:20:00,09:20:00,2512.6,2500.04,12.56,Target
2024-01-30,BALKRISIND,Short,09:20:00,09:25:00,2516.55,2503.97,12.58,Target
2024-01-31,BALKRISIND,Short,09:20:00,09:20:00,2444.4,2450.51,-6.11,Stop Loss
2024-01-31,BALKRISIND,Long,10:15:00,10:15:00,2463.5,2457.34,-6.16,Stop Loss
2024-02-01,BALKRISIND,Long,10:05:00,10:05:00,2481.0,2474.8,-6.2,Stop Loss
2024-02-01,BALKRISIND,Short,10:25:00,10:25:00,2459.2,2465.35,-6.15,Stop Loss
2024-02-02,BALKRISIND,Long,09:55:00,10:10:00,2449.9,2462.15,12.25,Target
2024-02-05,BALKRISIND,Long,09:25:00,09:25:00,2458.9,2471.19,12.29,Target
2024-02-05,BALKRISIND,Short,13:25:00,13:25:00,2432.1,2438.18,-6.08,Stop Loss
2024-02-06,BALKRISIND,Short,09:25:00,09:25:00,2401.15,2407.15,-6.0,Stop Loss
2024-02-07,BALKRISIND,Short,09:25:00,09:25:00,2393.0,2398.98,-5.98,Stop Loss
2024-02-08,BALKRISIND,Short,09:35:00,09:35:00,2338.8,2344.65,-5.85,Stop Loss
2024-02-09,BALKRISIND,Short,09:20:00,09:20:00,2314.15,2302.58,11.57,Target
2024-02-12,BALKRISIND,Short,09:25:00,09:25:00,2290.2,2295.93,-5.73,Stop Loss
2024-02-12,BALKRISIND,Long,11:15:00,11:15:00,2330.0,2324.18,-5.82,Stop Loss
2024-02-13,BALKRISIND,Long,09:20:00,09:20:00,2351.25,2345.37,-5.88,Stop Loss
2024-02-13,BALKRISIND,Short,09:30:00,09:30:00,2328.95,2334.77,-5.82,Stop Loss
2024-02-14,BALKRISIND,Long,09:50:00,09:50:00,2314.0,2308.22,-5.78,Stop Loss
2024-02-15,BALKRISIND,Short,09:35:00,09:35:00,2357.05,2362.94,-5.89,Stop Loss
2024-02-16,BALKRISIND,Long,09:20:00,09:20:00,2357.0,2351.11,-5.89,Stop Loss
2024-02-16,BALKRISIND,Short,09:45:00,09:45:00,2340.0,2345.85,-5.85,Stop Loss
2024-02-19,BALKRISIND,Short,09:20:00,09:20:00,2330.15,2335.98,-5.83,Stop Loss
2024-02-20,BALKRISIND,Short,09:20:00,09:20:00,2310.0,2315.78,-5.78,Stop Loss
2024-02-21,BALKRISIND,Long,09:20:00,09:25:00,2304.95,2299.19,-5.76,Stop Loss
2024-02-21,BALKRISIND,Short,14:05:00,14:05:00,2282.0,2287.7,-5.7,Stop Loss
2024-02-22,BALKRISIND,Long,09:20:00,09:30:00,2276.85,2271.16,-5.69,Stop Loss
2024-02-22,BALKRISIND,Short,09:30:00,09:30:00,2260.05,2265.7,-5.65,Stop Loss
2024-02-23,BALKRISIND,Long,09:20:00,09:30:00,2306.35,2300.58,-5.77,Stop Loss
2024-02-26,BALKRISIND,Short,09:20:00,09:20:00,2310.5,2316.28,-5.78,Stop Loss
2024-02-27,BALKRISIND,Short,10:00:00,10:10:00,2294.75,2283.28,11.47,Target
2024-02-28,BALKRISIND,Short,09:35:00,10:50:00,2280.0,2268.6,11.4,Target
2024-02-29,BALKRISIND,Long,09:30:00,09:30:00,2229.0,2223.43,-5.57,Stop Loss
2024-02-29,BALKRISIND,Short,11:20:00,11:30:00,2203.65,2209.16,-5.51,Stop Loss
2024-03-01,BALKRISIND,Long,09:20:00,09:20:00,2247.9,2242.28,-5.62,Stop Loss
2024-03-01,BALKRISIND,Short,09:20:00,09:20:00,2233.25,2238.83,-5.58,Stop Loss
2024-03-02,BALKRISIND,Short,09:20:00,09:35:00,2262.05,2267.71,-5.66,Stop Loss
2024-03-04,BALKRISIND,Short,09:20:00,09:35:00,2260.35,2249.05,11.3,Target
2024-03-05,BALKRISIND,Long,09:20:00,09:20:00,2250.75,2262.0,11.25,Target
2024-03-06,BALKRISIND,Short,09:50:00,10:00:00,2259.5,2248.2,11.3,Target
2024-03-07,BALKRISIND,Long,11:00:00,11:45:00,2287.0,2281.28,-5.72,Stop Loss
2024-03-07,BALKRISIND,Short,14:00:00,15:15:00,2268.85,2266.75,2.1,Time Exit
2024-03-11,BALKRISIND,Long,09:25:00,09:25:00,2258.1,2252.45,-5.65,Stop Loss
2024-03-11,BALKRISIND,Short,10:05:00,10:05:00,2240.45,2246.05,-5.6,Stop Loss
2024-03-12,BALKRISIND,Long,09:20:00,09:20:00,2257.95,2269.24,11.29,Target
2024-03-13,BALKRISIND,Long,09:20:00,09:20:00,2370.3,2364.37,-5.93,Stop Loss
2024-03-13,BALKRISIND,Short,09:25:00,09:25:00,2343.55,2331.83,11.72,Target
2024-03-14,BALKRISIND,Long,09:20:00,09:20:00,2260.0,2271.3,11.3,Target
2024-03-14,BALKRISIND,Short,09:45:00,09:45:00,2226.35,2231.92,-5.57,Stop Loss
2024-03-15,BALKRISIND,Long,09:25:00,09:25:00,2277.75,2272.06,-5.69,Stop Loss
2024-03-15,BALKRISIND,Short,10:20:00,10:35:00,2251.2,2256.83,-5.63,Stop Loss
2024-03-18,BALKRISIND,Short,10:05:00,10:05:00,2249.85,2255.47,-5.62,Stop Loss
2024-03-19,BALKRISIND,Short,09:20:00,09:20:00,2251.0,2256.63,-5.63,Stop Loss
2024-03-19,BALKRISIND,Long,09:25:00,09:25:00,2271.85,2266.17,-5.68,Stop Loss
2024-03-20,BALKRISIND,Long,09:20:00,09:20:00,2309.1,2320.65,11.55,Target
2024-03-20,BALKRISIND,Short,09:25:00,09:25:00,2290.0,2295.72,-5.72,Stop Loss
2024-03-21,BALKRISIND,Short,09:30:00,10:55:00,2284.4,2290.11,-5.71,Stop Loss
2024-03-22,BALKRISIND,Short,09:25:00,09:25:00,2293.35,2299.08,-5.73,Stop Loss
2024-03-26,BALKRISIND,Short,09:20:00,09:35:00,2270.75,2259.4,11.35,Target
2024-03-26,BALKRISIND,Long,13:15:00,14:15:00,2285.0,2279.29,-5.71,Stop Loss
2024-03-27,BALKRISIND,Long,09:55:00,10:10:00,2285.6,2297.03,11.43,Target
2024-03-28,BALKRISIND,Short,09:20:00,09:20:00,2278.55,2284.25,-5.7,Stop Loss
2024-03-28,BALKRISIND,Long,12:40:00,14:10:00,2307.4,2318.94,11.54,Target
2024-04-01,BALKRISIND,Short,09:40:00,09:40:00,2316.9,2322.69,-5.79,Stop Loss
2024-01-01,BEL,Long,09:20:00,09:20:00,185.8,186.73,0.93,Target
2024-01-02,BEL,Short,09:20:00,09:20:00,184.1,183.18,0.92,Target
2024-01-03,BEL,Long,09:25:00,09:25:00,182.4,181.94,-0.46,Stop Loss
2024-01-04,BEL,Long,09:20:00,09:50:00,183.45,184.37,0.92,Target
2024-01-05,BEL,Short,09:20:00,09:25:00,187.5,186.56,0.94,Target
2024-01-08,BEL,Short,09:35:00,09:45:00,185.5,184.57,0.93,Target
2024-01-09,BEL,Long,09:25:00,09:25:00,185.9,185.44,-0.46,Stop Loss
2024-01-09,BEL,Short,09:40:00,09:40:00,184.55,185.01,-0.46,Stop Loss
2024-01-10,BEL,Short,09:20:00,09:20:00,183.75,184.21,-0.46,Stop Loss
2024-01-10,BEL,Long,14:30:00,15:15:00,185.0,185.8,0.8,Time Exit
2024-01-11,BEL,Short,09:20:00,09:20:00,186.6,187.07,-0.47,Stop Loss
2024-01-12,BEL,Short,09:35:00,10:35:00,184.55,185.01,-0.46,Stop Loss
2024-01-15,BEL,Long,09:25:00,09:30:00,185.3,186.23,0.93,Target
2024-01-15,BEL,Short,09:50:00,10:00:00,184.4,184.86,-0.46,Stop Loss
2024-01-16,BEL,Short,09:20:00,09:20:00,187.7,188.17,-0.47,Stop Loss
2024-01-16,BEL,Long,09:25:00,09:25:00,189.0,188.53,-0.47,Stop Loss
2024-01-17,BEL,Long,09:20:00,09:20:00,187.1,186.63,-0.47,Stop Loss
2024-01-18,BEL,Short,09:20:00,09:20:00,185.3,185.76,-0.46,Stop Loss
2024-01-18,BEL,Long,12:30:00,12:30:00,187.05,186.58,-0.47,Stop Loss
2024-01-20,BEL,Short,09:30:00,09:50:00,192.6,191.64,0.96,Target
2024-01-20,BEL,Long,13:35:00,13:35:00,193.85,194.82,0.97,Target
2024-01-23,BEL,Short,09:20:00,09:20:00,194.5,193.53,0.97,Target
2024-01-24,BEL,Long,09:20:00,09:20:00,186.85,186.38,-0.47,Stop Loss
2024-01-25,BEL,Long,09:40:00,09:50:00,191.4,190.92,-0.48,Stop Loss
2024-01-25,BEL,Short,10:50:00,13:25:00,189.5,188.55,0.95,Target
2024-01-29,BEL,Short,09:20:00,09:20:00,189.15,189.62,-0.47,Stop Loss
2024-01-29,BEL,Long,11:00:00,11:00:00,190.7,190.22,-0.48,Stop Loss
2024-01-30,BEL,Short,09:30:00,09:30:00,190.2,190.68,-0.48,Stop Loss
2024-01-31,BEL,Long,09:20:00,09:20:00,188.8,188.33,-0.47,Stop Loss
2024-01-31,BEL,Short,09:20:00,09:20:00,187.5,187.97,-0.47,Stop Loss
2024-02-01,BEL,Long,09:30:00,09:30:00,187.9,187.43,-0.47,Stop Loss
2024-02-01,BEL,Short,10:30:00,11:15:00,186.4,185.47,0.93,Target
2024-02-02,BEL,Long,09:20:00,09:25:00,185.8,185.34,-0.46,Stop Loss
2024-02-02,BEL,Short,12:30:00,12:30:00,184.4,184.86,-0.46,Stop Loss
2024-02-05,BEL,Short,10:10:00,10:10:00,184.65,185.11,-0.46,Stop Loss
2024-02-06,BEL,Short,09:20:00,09:20:00,181.0,181.45,-0.45,Stop Loss
2024-02-06,BEL,Long,10:25:00,10:25:00,182.5,182.04,-0.46,Stop Loss
2024-02-07,BEL,Short,09:25:00,09:40:00,183.25,182.33,0.92,Target
2024-02-08,BEL,Long,09:20:00,09:20:00,182.45,181.99,-0.46,Stop Loss
2024-02-09,BEL,Short,09:35:00,09:35:00,183.0,182.08,0.92,Target
2024-02-12,BEL,Long,09:20:00,09:20:00,182.85,182.39,-0.46,Stop Loss
2024-02-12,BEL,Short,09:40:00,09:40:00,180.75,181.2,-0.45,Stop Loss
2024-02-13,BEL,Short,09:20:00,09:20:00,174.0,173.13,0.87,Target
2024-02-13,BEL,Long,10:20:00,10:20:00,175.6,175.16,-0.44,Stop Loss
2024-02-14,BEL,Long,09:20:00,09:20:00,178.45,178.0,-0.45,Stop Loss
2024-02-15,BEL,Long,09:20:00,09:40:00,184.45,183.99,-0.46,Stop Loss
2024-02-16,BEL,Short,09:20:00,09:20:00,187.25,187.72,-0.47,Stop Loss
2024-02-16,BEL,Long,13:05:00,13:15:00,189.0,189.94,0.94,Target
2024-02-19,BEL,Long,09:20:00,09:20:00,191.1,190.62,-0.48,Stop Loss
2024-02-19,BEL,Short,10:30:00,10:30:00,189.4,189.87,-0.47,Stop Loss
2024-02-20,BEL,Short,09:20:00,09:20:00,186.5,186.97,-0.47,Stop Loss
2024-02-20,BEL,Long,10:15:00,10:15:00,189.65,189.18,-0.47,Stop Loss
2024-02-21,BEL,Short,09:20:00,09:20:00,190.95,191.43,-0.48,Stop Loss
2024-02-21,BEL,Long,09:30:00,09:30:00,192.0,191.52,-0.48,Stop Loss
2024-02-22,BEL,Long,09:20:00,09:20:00,191.95,191.47,-0.48,Stop Loss
2024-02-22,BEL,Short,09:25:00,09:25:00,189.75,190.22,-0.47,Stop Loss
2024-02-23,BEL,Long,09:20:00,09:20:00,197.15,198.14,0.99,Target
2024-02-26,BEL,Long,09:20:00,09:20:00,205.9,205.39,-0.51,Stop Loss
2024-02-26,BEL,Short,09:50:00,09:50:00,203.45,203.96,-0.51,Stop Loss
2024-02-27,BEL,Long,09:20:00,09:30:00,205.5,206.53,1.03,Target
2024-02-28,BEL,Long,09:20:00,09:20:00,206.85,206.33,-0.52,Stop Loss
2024-02-28,BEL,Short,10:55:00,10:55:00,204.95,205.46,-0.51,Stop Loss
2024-02-29,BEL,Short,09:20:00,09:20:00,202.15,201.14,1.01,Target
2024-03-01,BEL,Long,09:20:00,09:20:00,207.1,206.58,-0.52,Stop Loss
2024-03-01,BEL,Short,11:00:00,11:05:00,205.7,206.21,-0.51,Stop Loss
2024-03-02,BEL,Long,09:30:00,11:35:00,207.0,206.48,-0.52,Stop Loss
2024-03-04,BEL,Short,09:20:00,09:20:00,207.2,207.72,-0.52,Stop Loss
2024-03-04,BEL,Long,09:50:00,09:50:00,208.7,208.18,-0.52,Stop Loss
2024-03-05,BEL,Long,09:20:00,09:20:00,211.6,211.07,-0.53,Stop Loss
2024-03-05,BEL,Short,12:30:00,12:50:00,210.15,210.68,-0.53,Stop Loss
2024-03-06,BEL,Long,09:20:00,09:20:00,211.8,212.86,1.06,Target
